Windsor Locks,41.9291667,-72.6277778
Wolcott,41.6022222,-72.9872222
Woodbridge,41.3525000,-73.0088889
Woodbury,41.5444444,-73.2094444
Brookside,39.6669444,-75.7272222
Claymont,39.8005556,-75.4600000
Dover,39.1580556,-75.5247222
Edgemoor,39.7500000,-75.5000000
Elsmere,39.7391667,-75.5983333
Georgetown,38.6900000,-75.3858333
Middletown,39.4494444,-75.7166667
Milford,38.9125000,-75.4283333
New Castle,39.6619444,-75.5666667
Newark,39.6836111,-75.7500000
Pike Creek,39.7308333,-75.7044444
Seaford,38.6411111,-75.6113889
Smyrna,39.2997222,-75.6050000
Wilmington,39.7458333,-75.5469444
Wilmington Manor,39.6866667,-75.5847222
Washington,38.8950000,-77.0366667
Altamonte Springs,28.6608333,-81.3658333
Apopka,28.6802778,-81.5097222
Atlantic Beach,30.3341667,-81.3988889
Auburndale,28.0650000,-81.7888889
Aventura,25.9561111,-80.1394444
Avon Park,27.5955556,-81.5063889
Azalea Park,28.5408333,-81.3008333
Bartow,27.8961111,-81.8433333
Bayonet Point,28.3263889,-82.6836111
Bayshore Gardens,27.4250000,-82.5905556
Belle Glade,26.6841667,-80.6677778
Bellview,30.4613889,-87.3150000
Bloomingdale,27.8933333,-82.2405556
Boca Raton,26.3583333,-80.0833333
Bonita Springs,26.3394444,-81.7788889
Boynton Beach,26.5250000,-80.0666667
Bradenton,27.4986111,-82.5750000
Brandon,27.9375000,-82.2861111
Brent,30.4686111,-87.2361111
Callaway,30.1527778,-85.5700000
Cape Canaveral,28.4055556,-80.6050000
Cape Coral,26.5625000,-81.9497222
Carol City,25.9402778,-80.2458333
Casselberry,28.6775000,-81.3280556
Century Village,26.7136111,-80.1291667
Citrus Park,28.0780556,-82.5700000
Clearwater,27.9655556,-82.8002778
Clermont,28.5491667,-81.7730556
Cocoa,28.3858333,-80.7422222
Cocoa Beach,28.3197222,-80.6077778
Coconut Creek,26.2513889,-80.1791667
Conway,28.5025000,-81.3308333
Cooper City,26.0569444,-80.2719444
Coral Gables,25.7211111,-80.2686111
Coral Springs,26.2708333,-80.2708333
Coral Terrace,25.7455556,-80.3047222
Country Club,25.9477778,-80.3172222
Crestview,30.7619444,-86.5705556
Cutler,25.6147222,-80.3108333
Cutler Ridge,25.5802778,-80.3469444
Cypress Gardens,27.9936111,-81.6902778
Cypress Lake,26.5377778,-81.8994444
Dania Beach,26.0519444,-80.1441667
Davie,26.0625000,-80.2333333
Daytona Beach,29.2105556,-81.0230556
De Land,29.0280556,-81.3033333
Deerfield Beach,26.3180556,-80.1000000
Delray Beach,26.4611111,-80.0730556
Deltona,28.9002778,-81.2638889
Destin,30.3933333,-86.4958333
Doctor Phillips,28.4491667,-81.4925000
Dunedin,28.0194444,-82.7719444
East Lake,28.1105556,-82.6950000
Edgewater,28.9886111,-80.9025000
Egypt Lake-Leto,28.0166667,-82.4955556
Elfers,28.2163889,-82.7225000
Englewood,26.9616667,-82.3527778
Ensley,30.5186111,-87.2727778
Eustis,28.8525000,-81.6855556
Fairview Shores,28.5908333,-81.3944444
Fern Park,28.6488889,-81.3513889
Fernandina Beach,30.6694444,-81.4627778
Ferry Pass,30.5100000,-87.2125000
Florida Ridge,27.5800000,-80.3869444
Forest City,28.6613889,-81.4191667
Fort Lauderdale,26.1219444,-80.1436111
Fort Myers,26.6402778,-81.8725000
Fort Myers Beach,26.4516667,-81.9483333
Fort Pierce,27.4463889,-80.3258333
Fort Walton Beach,30.4055556,-86.6188889
Fruitville,27.3294444,-82.4577778
Gainesville,29.6513889,-82.3250000
Gladeview,25.8388889,-80.2358333
Glenvar Heights,25.7072222,-80.3258333
Golden Gate,26.1875000,-81.6952778
Golden Glades,25.9113889,-80.2005556
Goldenrod,28.6100000,-81.2888889
Gulf Gate Estates,27.2591667,-82.5069444
Gulfport,27.7480556,-82.7036111
Haines City,28.1138889,-81.6180556
Hallandale Beach,25.9808333,-80.1486111
Hamptons at Boca Raton,26.3822222,-80.1861111
Hialeah,25.8572222,-80.2783333
Hialeah Gardens,25.8647222,-80.3247222
Hobe Sound,27.0591667,-80.1366667
Holiday,28.1875000,-82.7397222
Holly Hill,29.2433333,-81.0377778
Hollywood,26.0108333,-80.1497222
Homestead,25.4683333,-80.4777778
Immokalee,26.4183333,-81.4175000
Indian Harbour Beach,28.1486111,-80.5886111
Iona,26.5200000,-81.9641667
Ives Estates,25.9619444,-80.1769444
Jacksonville,30.3319444,-81.6558333
Jacksonville Beach,30.2944444,-81.3933333
Jasmine Estates,28.2927778,-82.6902778
Jensen Beach,27.2541667,-80.2300000
Jupiter,26.9338889,-80.0944444
Kendale Lakes,25.7077778,-80.4072222
Kendall,25.6788889,-80.3175000
Key Biscayne,25.6933333,-80.1630556
Key Largo,25.0861111,-80.4475000
Key West,24.5552778,-81.7827778
Kings Point,26.4450000,-80.1400000
Kissimmee,28.2916667,-81.4077778
Lady Lake,28.9172222,-81.9230556
Lake City,30.1894444,-82.6394444
Lake Lucerne,25.9647222,-80.2416667
Lake Magdalene,28.0738889,-82.4719444
Lake Mary,28.7586111,-81.3180556
Lake Park,26.8000000,-80.0666667
Lake Wales,27.9011111,-81.5861111
Lake Worth,26.6155556,-80.0572222
Lakeland,28.0391667,-81.9500000
Lakeland Highlands,27.9594444,-81.9502778
Lakeside,30.1297222,-81.7683333
Lantana,26.5863889,-80.0522222
Largo,27.9091667,-82.7875000
Lauderdale Lakes,26.1661111,-80.2086111
Lauderhill,26.1400000,-80.2136111
Laurel,27.1300000,-82.4533333
Leesburg,28.8105556,-81.8780556
Lehigh Acres,26.6250000,-81.6250000
Leisure City,25.4950000,-80.4294444
Lighthouse Point,26.2752778,-80.0875000
Lockhart,28.6191667,-81.4427778
Longwood,28.7027778,-81.3386111
Lutz,28.1508333,-82.4616667
Lynn Haven,30.2452778,-85.6483333
Maitland,28.6275000,-81.3633333
Mango,27.9794444,-82.3066667
Marathon,24.7133333,-81.0905556
Margate,26.2441667,-80.2066667
Melbourne,28.0833333,-80.6083333
Merritt Island,28.5388889,-80.6722222
Miami,25.7738889,-80.1938889
Miami Beach,25.7902778,-80.1302778
Miami Lakes,25.9083333,-80.3088889
Miami Shores,25.8627778,-80.1930556
Miami Springs,25.8219444,-80.2897222
Micco,27.8802778,-80.5005556
Mims,28.6650000,-80.8450000
Miramar,25.9869444,-80.2325000
Mount Dora,28.8022222,-81.6447222
Myrtle Grove,30.4208333,-87.3075000
Naples,26.1416667,-81.7950000
Naples Park,26.2613889,-81.8094444
New Port Richey,28.2438889,-82.7194444
New Smyrna Beach,29.0255556,-80.9272222
Niceville,30.5166667,-86.4822222
Norland,25.9486111,-80.2125000
North Andrews Gardens,26.1911111,-80.1444444
North Fort Myers,26.6669444,-81.8802778
North Lauderdale,26.2169444,-80.2261111
North Miami,25.8897222,-80.1869444
North Miami Beach,25.9327778,-80.1627778
North Palm Beach,26.8172222,-80.0822222
North Port,27.0438889,-82.2361111
Oak Ridge,28.4708333,-81.4247222
Oakland Park,26.1719444,-80.1322222
Ocala,29.1869444,-82.1402778
Ocoee,28.5688889,-81.5441667
Ojus,25.9480556,-80.1508333
Oldsmar,28.0338889,-82.6652778
Olympia Heights,25.7263889,-80.3555556
Opa-locka,25.9019444,-80.2505556
Orange Park,30.1658333,-81.7066667
Orlando,28.5380556,-81.3794444
Ormond Beach,29.2855556,-81.0561111
Oviedo,28.6697222,-81.2083333
Palatka,29.6483333,-81.6377778
Palm Bay,28.0341667,-80.5888889
Palm Beach,26.7052778,-80.0366667
Palm Beach Gardens,26.8230556,-80.1388889
Palm City,27.1675000,-80.2663889
Palm Coast,29.5847222,-81.2080556
Palm Harbor,28.0777778,-82.7638889
Palm Springs,26.6355556,-80.0963889
Palm Valley,30.1772222,-81.3877778
Palmetto,27.5211111,-82.5725000
Palmetto Estates,25.6211111,-80.3622222
Panama City,30.1586111,-85.6602778
Parkland,26.3097222,-80.2375000
Pembroke Pines,26.0027778,-80.2241667
Pensacola,30.4211111,-87.2169444
Pine Castle,28.4716667,-81.3680556
Pine Hills,28.5575000,-81.4536111
Pinecrest,25.6666667,-80.3083333
Pinellas Park,27.8425000,-82.6997222
Pinewood,25.8686111,-80.2172222
Plant City,28.0183333,-82.1130556
Plantation,26.1272222,-80.2333333
Pompano Beach,26.2375000,-80.1250000
Pompano Beach Highlands,26.2825000,-80.1072222
Port Charlotte,26.9758333,-82.0908333
Port Orange,29.1380556,-80.9958333
Port Saint John,28.4766667,-80.7888889
Port Saint Lucie,27.2936111,-80.3505556
Punta Gorda,26.9294444,-82.0455556
Richmond Heights,25.6311111,-80.3691667
Richmond West,25.6100000,-80.4297222
Riviera Beach,26.7750000,-80.0583333
Rockledge,28.3505556,-80.7255556
Royal Palm Beach,26.7080556,-80.2308333
Safety Harbor,27.9905556,-82.6933333
Saint Augustine,29.8944444,-81.3147222
Saint Cloud,28.2486111,-81.2813889
Saint Pete Beach,27.7250000,-82.7413889
Saint Petersburg,27.7705556,-82.6794444
San Carlos Park,26.4669444,-81.8016667
Sandalfoot Cove,26.3388889,-80.1877778
Sanford,28.8002778,-81.2733333
Sarasota,27.3361111,-82.5308333
Sarasota Springs,27.3086111,-82.4797222
Satellite Beach,28.1758333,-80.5902778
Scott Lake,25.9411111,-80.2322222
Sebastian,27.8161111,-80.4708333
Sebring,27.4952778,-81.4411111
Seminole,27.8394444,-82.7913889
South Bradenton,27.4627778,-82.5819444
South Daytona,29.1655556,-81.0047222
South Miami,25.7072222,-80.2936111
South Miami Heights,25.5972222,-80.3808333
South Patrick Shores,28.2019444,-80.6097222
South Venice,27.0527778,-82.4244444
Spring Hill,28.5555556,-82.4505556
Springfield,30.1530556,-85.6113889
Stuart,27.1972222,-80.2530556
Sunrise,26.1336111,-80.1133333
Sunset,25.7055556,-80.3525000
Sweetwater,25.7630556,-80.3733333
Tallahassee,30.4380556,-84.2808333
Tamarac,26.2125000,-80.2500000
Tamiami,25.7583333,-80.3986111
Tampa,27.9472222,-82.4586111
Tarpon Springs,28.1458333,-82.7569444
Tavares,28.8038889,-81.7258333
Temple Terrace,28.0350000,-82.3894444
The Crossings,25.6702778,-80.4013889
The Hammocks,25.6711111,-80.4447222
Titusville,28.6119444,-80.8077778
University Park,28.5666667,-81.2083333
Venice,27.0994444,-82.4544444
Vero Beach,27.6383333,-80.3975000
Villas,26.5500000,-81.8688889
Warrington,30.3838889,-87.2750000
Wekiva Springs,28.6983333,-81.4258333
Wellington,26.6583333,-80.2416667
West Little River,25.8566667,-80.2372222
West Melbourne,28.0713889,-80.6536111
West Palm Beach,26.7150000,-80.0536111
West Pensacola,30.4263889,-87.2797222
Westchester,25.7544444,-80.3275000
Weston,26.1000000,-80.4000000
Westview,25.8816667,-80.2422222
Wilton Manors,26.1600000,-80.1391667
Winston,28.0313889,-82.0150000
Winter Garden,28.5650000,-81.5863889
Winter Haven,28.0219444,-81.7330556
Winter Park,28.5997222,-81.3394444
Winter Springs,28.6986111,-81.3083333
Wright,30.4555556,-86.6383333
Yeehaw Junction,27.7000000,-80.9044444
Zephyrhills,28.2333333,-82.1813889
Acworth,34.0658333,-84.6769444
Albany,31.5783333,-84.1558333
Alpharetta,34.0752778,-84.2941667
Americus,32.0722222,-84.2327778
Atlanta,33.7488889,-84.3880556
Austell,33.8125000,-84.6344444
Bainbridge,30.9036111,-84.5755556
Belvedere Park,33.7547222,-84.2675000
Brunswick,31.1497222,-81.4916667
Buford,34.1205556,-84.0044444
Cairo,30.8772222,-84.2013889
Calhoun,34.5025000,-84.9511111
Canton,34.2366667,-84.4908333
Carrollton,33.5800000,-85.0766667
Cartersville,34.1650000,-84.8000000
Cedartown,34.0536111,-85.2550000
Centerville,32.6300000,-83.6897222
Chamblee,33.8919444,-84.2988889
College Park,33.6533333,-84.4494444
Columbus,32.4608333,-84.9877778
Conyers,33.6675000,-84.0177778
Cordele,31.9633333,-83.7825000
Covington,33.5966667,-83.8602778
Dallas,33.9236111,-84.8408333
Dalton,34.7697222,-84.9702778
Dawson,31.7733333,-84.4466667
Decatur,33.7747222,-84.2963889
Doraville,33.8980556,-84.2833333
Douglas,31.5086111,-82.8500000
Douglasville,33.7513889,-84.7477778
Druid Hills,33.7802778,-84.3361111
Dublin,32.5402778,-82.9038889
Duluth,34.0027778,-84.1447222
Dunwoody,33.9461111,-84.3347222
East Point,33.6794444,-84.4394444
Eatonton,33.3266667,-83.3886111
Evans,33.5336111,-82.1308333
Fairburn,33.5669444,-84.5811111
Fayetteville,33.4486111,-84.4550000
Forest Park,33.6219444,-84.3691667
Fort Oglethorpe,34.9488889,-85.2569444
Fort Stewart,31.8625000,-81.5177778
Gainesville,34.2977778,-83.8241667
Garden City,32.1141667,-81.1541667
Gresham Park,33.7033333,-84.3144444
Griffin,33.2466667,-84.2641667
Hinesville,31.8466667,-81.5961111
Jesup,31.6072222,-81.8855556
Kennesaw,34.0233333,-84.6155556
Kingsland,30.7997222,-81.6900000
Lawrenceville,33.9561111,-83.9880556
Lilburn,33.8900000,-84.1430556
Lithia Springs,33.7938889,-84.6605556
Loganville,33.8388889,-83.9008333
Mableton,33.8186111,-84.5825000
Macon,32.8405556,-83.6325000
Marietta,33.9525000,-84.5500000
Martinez,33.5172222,-82.0758333
Milledgeville,33.0800000,-83.2322222
Monroe,33.7947222,-83.7133333
Moultrie,31.1797222,-83.7891667
Mountain Park,34.0808333,-84.4113889
Newnan,33.3805556,-84.7997222
Norcross,33.9411111,-84.2136111
North Atlanta,33.8650000,-84.3366667
North Decatur,33.7902778,-84.3061111
North Druid Hills,33.8166667,-84.3133333
Panthersville,33.7072222,-84.2719444
Peachtree City,33.3966667,-84.5958333
Perry,32.4580556,-83.7316667
Pooler,32.1152778,-81.2472222
Powder Springs,33.8594444,-84.6838889
Redan,33.7452778,-84.1316667
Richmond Hill,31.9380556,-81.3036111
Rincon,32.2958333,-81.2355556
Riverdale,33.5725000,-84.4133333
Rome,34.2569444,-85.1647222
Roswell,34.0230556,-84.3616667
Saint Marys,30.7302778,-81.5466667
Saint Simons,31.1350000,-81.3902778
Sandy Springs,33.9241667,-84.3786111
Savannah,32.0833333,-81.1000000
Smyrna,33.8838889,-84.5144444
Snellville,33.8572222,-84.0200000
Statesboro,32.4486111,-81.7833333
Stockbridge,33.5441667,-84.2338889
Sugar Hill,34.1063889,-84.0336111
Suwanee,34.0513889,-84.0713889
Thomaston,32.8880556,-84.3266667
Thomasville,30.8363889,-83.9788889
Tifton,31.4502778,-83.5086111
Toccoa,34.5772222,-83.3325000
Tucker,33.8544444,-84.2172222
Union City,33.5869444,-84.5425000
Valdosta,30.8325000,-83.2786111
Vidalia,32.2175000,-82.4136111
Villa Rica,33.7319444,-84.9191667
Warner Robins,32.6208333,-83.6000000
Waycross,31.2133333,-82.3541667
Wilmington Island,32.0033333,-80.9738889
Winder,33.9925000,-83.7202778
Woodstock,34.1013889,-84.5194444
Ahuimanu,21.4447222,-157.8377778
Aiea,21.3822222,-157.9336111
Ewa Beach,21.3155556,-158.0072222
Hilo,19.7297222,-155.0900000
Honolulu,21.3069444,-157.8583333
Kahului,20.8947222,-156.4700000
Kailua,21.4022222,-157.7394444
Kaneohe,21.4180556,-157.8036111
Kapaa,22.0783333,-159.3219444
Kihei,20.7850000,-156.4655556
Lahaina,20.8783333,-156.6825000
Makaha,21.4694444,-158.2175000
Makakilo City,21.3469444,-158.0858333
Mililani Town,21.4500000,-158.0011111
Nanakuli,21.3905556,-158.1547222
Pearl City,21.3972222,-157.9733333
Wahiawa,21.5027778,-158.0236111
Waianae,21.4447222,-158.1900000
Wailuku,20.8911111,-156.5047222
Waimalu,21.4047222,-157.9433333
Waipahu,21.3866667,-158.0091667
Ammon,43.4697222,-111.9658333
Blackfoot,43.1905556,-112.3441667
Burley,42.5358333,-113.7919444
Caldwell,43.6630556,-116.6863889
Chubbuck,42.9208333,-112.4652778
Eagle,43.6955556,-116.3530556
Emmett,43.8736111,-116.4983333
Garden City,43.6222222,-116.2372222
Hailey,43.5197222,-114.3144444
Hayden,47.7661111,-116.7855556
Idaho Falls,43.4666667,-112.0333333
Jerome,42.7241667,-114.5177778
Kuna,43.4919444,-116.4191667
Lewiston,46.4166667,-117.0166667
Meridian,43.6122222,-116.3905556
Moscow,46.7325000,-116.9991667
Mountain Home,43.1330556,-115.6902778
Nampa,43.5408333,-116.5625000
Payette,44.0783333,-116.9327778
Pocatello,42.8713889,-112.4447222
Post Falls,47.7180556,-116.9505556
Preston,42.0963889,-111.8758333
Rathdrum,47.8125000,-116.8955556
Rexburg,43.8261111,-111.7888889
Rupert,42.6191667,-113.6763889
Sandpoint,48.2766667,-116.5522222
Twin Falls,42.5630556,-114.4600000
Weiser,44.2511111,-116.9683333
Addison,41.9316667,-87.9888889
Algonquin,42.1655556,-88.2941667
Alsip,41.6688889,-87.7386111
Alton,38.8905556,-90.1841667
Antioch,42.4772222,-88.0955556
Arlington Heights,42.0883333,-87.9805556
Aurora,41.7605556,-88.3200000
Barrington,42.1538889,-88.1361111
Bartlett,41.9950000,-88.1855556
Batavia,41.8500000,-88.3125000
Beach Park,42.4222222,-87.8572222
Belleville,38.5200000,-89.9838889
Bellwood,41.8813889,-87.8830556
Belvidere,42.2638889,-88.8441667
Bensenville,41.9550000,-87.9400000
Berwyn,41.8505556,-87.7936111
Bethalto,38.9091667,-90.0405556
Bloomingdale,41.9575000,-88.0808333
Bloomington,40.4841667,-88.9936111
Blue Island,41.6572222,-87.6800000
Bolingbrook,41.6986111,-88.0683333
Bourbonnais,41.1416667,-87.8750000
Bradley,41.1419444,-87.8611111
Bridgeview,41.7500000,-87.8041667
Brookfield,41.8238889,-87.8516667
Buffalo Grove,42.1513889,-87.9597222
Burbank,41.7338889,-87.7794444
Burr Ridge,41.7488889,-87.9183333
Cahokia,38.5708333,-90.1900000
Calumet City,41.6155556,-87.5294444
Canton,40.5580556,-90.0350000
Carbondale,37.7272222,-89.2166667
Carol Stream,41.9125000,-88.1347222
Carpentersville,42.1211111,-88.2577778
Cary,42.2119444,-88.2380556
Centralia,38.5250000,-89.1333333
Champaign,40.1163889,-88.2433333
Channahon,41.4294444,-88.2286111
Charleston,39.4961111,-88.1761111
Chatham,39.6761111,-89.7044444
Chicago,41.8500000,-87.6500000
Chicago Heights,41.5061111,-87.6355556
Chicago Ridge,41.7013889,-87.7791667
Cicero,41.8455556,-87.7538889
Collinsville,38.6702778,-89.9844444
Country Club Hills,41.5680556,-87.7202778
Crest Hill,41.5547222,-88.0986111
Crestwood,41.6611111,-87.7525000
Crystal Lake,42.2411111,-88.3161111
Danville,40.1244444,-87.6300000
Darien,41.7519444,-87.9738889
DeKalb,41.9294444,-88.7502778
Decatur,39.8402778,-88.9547222
Deerfield,42.1711111,-87.8444444
Des Plaines,42.0333333,-87.8833333
Dixon,41.8388889,-89.4794444
Dolton,41.6388889,-87.6072222
Downers Grove,41.8088889,-88.0111111
East Moline,41.5008333,-90.4441667
East Peoria,40.6661111,-89.5800000
East Saint Louis,38.6244444,-90.1508333
Edwardsville,38.8113889,-89.9530556
Effingham,39.1200000,-88.5433333
Elgin,42.0372222,-88.2811111
Elk Grove Village,42.0038889,-87.9702778
Elmhurst,41.8994444,-87.9402778
Elmwood Park,41.9211111,-87.8091667
Evanston,42.0411111,-87.6900000
Evergreen Park,41.7205556,-87.7016667
Fairview Heights,38.5888889,-89.9902778
Flossmoor,41.5427778,-87.6847222
Forest Park,41.8794444,-87.8136111
Fox Lake,42.3966667,-88.1836111
Frankfort,41.4958333,-87.8486111
Franklin Park,41.9352778,-87.8655556
Freeport,42.2966667,-89.6211111
Galesburg,40.9477778,-90.3711111
Geneva,41.8875000,-88.3052778
Glen Carbon,38.7483333,-89.9830556
Glen Ellyn,41.8775000,-88.0669444
Glendale Heights,41.9102778,-88.0716667
Glenview,42.0697222,-87.7877778
Godfrey,38.9555556,-90.1866667
Goodings Grove,41.6291667,-87.9308333
Granite City,38.7013889,-90.1486111
Grayslake,42.3444444,-88.0416667
Gurnee,42.3702778,-87.9019444
Hanover Park,41.9994444,-88.1450000
Harrisburg,37.7383333,-88.5405556
Harvard,42.4222222,-88.6136111
Harvey,41.6100000,-87.6466667
Hazel Crest,41.5716667,-87.6944444
Herrin,37.8030556,-89.0275000
Hickory Hills,41.7255556,-87.8250000
Highland Park,42.1816667,-87.8002778
Hinsdale,41.8008333,-87.9369444
Hoffman Estates,42.0427778,-88.0797222
Homewood,41.5572222,-87.6655556
Huntley,42.1680556,-88.4280556
Jacksonville,39.7338889,-90.2288889
Joliet,41.5250000,-88.0816667
Justice,41.7444444,-87.8377778
Kankakee,41.1200000,-87.8611111
Kewanee,41.2455556,-89.9247222
La Grange,41.8050000,-87.8691667
La Grange Park,41.8347222,-87.8616667
La Salle,41.3333333,-89.0916667
Lake Forest,42.2586111,-87.8405556
Lake Zurich,42.1969444,-88.0933333
Lake in the Hills,42.1816667,-88.3302778
Lansing,41.5647222,-87.5388889
Lemont,41.6736111,-88.0016667
Libertyville,42.2830556,-87.9530556
Lincoln,40.1483333,-89.3647222
Lincolnwood,42.0044444,-87.7300000
Lindenhurst,42.4105556,-88.0261111
Lisle,41.8011111,-88.0747222
Lockport,41.5894444,-88.0577778
Lombard,41.8800000,-88.0077778
Loves Park,42.3200000,-89.0580556
Lyons,41.8133333,-87.8180556
Machesney Park,42.3472222,-89.0388889
Macomb,40.4591667,-90.6716667
Marion,37.7305556,-88.9330556
Markham,41.5936111,-87.6947222
Matteson,41.5038889,-87.7130556
Mattoon,39.4830556,-88.3727778
Maywood,41.8791667,-87.8430556
Melrose Park,41.9005556,-87.8566667
Midlothian,41.6252778,-87.7175000
Mokena,41.5261111,-87.8891667
Moline,41.5066667,-90.5150000
Monmouth,40.9113889,-90.6472222
Morris,41.3572222,-88.4211111
Morton,40.6127778,-89.4591667
Morton Grove,42.0405556,-87.7825000
Mount Prospect,42.0663889,-87.9372222
Mount Vernon,38.3160000,-88.9106000
Mundelein,42.2630556,-88.0038889
Naperville,41.7858333,-88.1472222
New Lenox,41.5119444,-87.9655556
Niles,42.0188889,-87.8027778
Normal,40.5141667,-88.9905556
Norridge,41.9633333,-87.8272222
North Aurora,41.8061111,-88.3272222
North Chicago,42.3255556,-87.8411111
Northbrook,42.1275000,-87.8288889
Northlake,41.9172222,-87.8955556
Oak Forest,41.6027778,-87.7438889
Oak Lawn,41.7108333,-87.7580556
Oak Park,41.8850000,-87.7844444
Orland Park,41.6302778,-87.8538889
Oswego,41.6827778,-88.3513889
Ottawa,41.3455556,-88.8425000
Palatine,42.1102778,-88.0341667
Palos Heights,41.6680556,-87.7963889
Palos Hills,41.6966667,-87.8169444
Park Forest,41.4913889,-87.6744444
Park Ridge,42.0111111,-87.8405556
Pekin,40.5675000,-89.6405556
Peoria,40.6936111,-89.5888889
Peru,41.3275000,-89.1288889
Plainfield,41.6269444,-88.2038889
Pontiac,40.8808333,-88.6297222
Prospect Heights,42.0952778,-87.9375000
Quincy,39.9355556,-91.4097222
Rantoul,40.3083333,-88.1558333
Richton Park,41.4844444,-87.7033333
River Forest,41.8977778,-87.8138889
River Grove,41.9258333,-87.8358333
Riverdale,41.6333333,-87.6330556
Rochelle,41.9238889,-89.0686111
Rock Falls,41.7797222,-89.6888889
Rock Island,41.5094444,-90.5786111
Rockford,42.2711111,-89.0938889
Rolling Meadows,42.0841667,-88.0130556
Romeoville,41.6475000,-88.0894444
Roselle,41.9847222,-88.0797222
Round Lake Beach,42.3716667,-88.0900000
Saint Charles,41.9141667,-88.3086111
Sauk Village,41.4883333,-87.5675000
Schaumburg,42.0333333,-88.0833333
Schiller Park,41.9558333,-87.8708333
Shiloh,38.5613889,-89.8972222
Shorewood,41.5200000,-88.2016667
Skokie,42.0333333,-87.7333333
South Elgin,41.9941667,-88.2922222
South Holland,41.6008333,-87.6069444
Springfield,39.8016667,-89.6436111
Steger,41.4700000,-87.6363889
Sterling,41.7886111,-89.6961111
Streamwood,42.0255556,-88.1783333
Streator,41.1208333,-88.8352778
Summit,41.7880556,-87.8102778
Swansea,38.5338889,-89.9888889
Sycamore,41.9888889,-88.6866667
Taylorville,39.5488889,-89.2944444
Tinley Park,41.5733333,-87.7844444
Urbana,40.1105556,-88.2072222
Vernon Hills,42.2194444,-87.9794444
Villa Park,41.8897222,-87.9888889
Warrenville,41.8177778,-88.1733333
Washington,40.7036111,-89.4072222
Waterloo,38.3358333,-90.1497222
Wauconda,42.2588889,-88.1391667
Waukegan,42.3636111,-87.8447222
West Chicago,41.8847222,-88.2038889
Westchester,41.8505556,-87.8819444
Western Springs,41.8097222,-87.9005556
Westmont,41.7958333,-87.9755556
Wheaton,41.8661111,-88.1069444
Wheeling,42.1391667,-87.9288889
Wilmette,42.0722222,-87.7227778
Winfield,41.8616667,-88.1608333
Winnetka,42.1080556,-87.7358333
Wood Dale,41.9633333,-87.9788889
Wood River,38.8611111,-90.0975000
Woodridge,41.7469444,-88.0502778
Woodstock,42.3147222,-88.4486111
Worth,41.6897222,-87.7972222
Zion,42.4461111,-87.8327778
Anderson,40.1052778,-85.6802778
Angola,41.6347222,-84.9994444
Auburn,41.3669444,-85.0588889
Bedford,38.8611111,-86.4872222
Beech Grove,39.7219444,-86.0900000
Bloomington,39.1652778,-86.5263889
Bluffton,40.7386111,-85.1716667
Brownsburg,39.8433333,-86.3977778
Carmel,39.9783333,-86.1180556
Cedar Lake,41.3647222,-87.4411111
Chesterton,41.6105556,-87.0641667
Clarksville,38.2966667,-85.7600000
Columbus,39.2013889,-85.9213889
Connersville,39.6411111,-85.1411111
Crawfordsville,40.0411111,-86.8744444
Crown Point,41.4169444,-87.3652778
Decatur,40.8305556,-84.9291667
Dyer,41.4941667,-87.5216667
East Chicago,41.6391667,-87.4547222
Elkhart,41.6819444,-85.9766667
Elwood,40.2769444,-85.8419444
Evansville,37.9747222,-87.5558333
Fishers,39.9555556,-86.0138889
Fort Wayne,41.1305556,-85.1288889
Frankfort,40.2794444,-86.5108333
Franklin,39.4805556,-86.0550000
Gary,41.5933333,-87.3463889
Goshen,41.5822222,-85.8344444
Granger,41.7533333,-86.1108333
Greencastle,39.6444444,-86.8647222
Greenfield,39.7850000,-85.7694444
Greensburg,39.3372222,-85.4836111
Greenwood,39.6136111,-86.1066667
Griffith,41.5283333,-87.4236111
Hammond,41.5833333,-87.5000000
Hobart,41.5322222,-87.2550000
Huntington,40.8830556,-85.4975000
Indianapolis,39.7683333,-86.1580556
Jasper,38.3913889,-86.9311111
Jeffersonville,38.2775000,-85.7372222
Kendallville,41.4413889,-85.2650000
Kokomo,40.4863889,-86.1336111
Lafayette,40.4166667,-86.8752778
Lake Station,41.5750000,-87.2388889
Lawrence,39.8386111,-86.0252778
Lebanon,40.0483333,-86.4691667
Logansport,40.7544444,-86.3566667
Madison,38.7358333,-85.3800000
Marion,40.5583333,-85.6591667
Martinsville,39.4277778,-86.4283333
Merrillville,41.4827778,-87.3327778
Michigan City,41.7075000,-86.8950000
Mishawaka,41.6619444,-86.1586111
Mooresville,39.6127778,-86.3741667
Muncie,40.1933333,-85.3863889
Munster,41.5644444,-87.5125000
New Albany,38.2855556,-85.8241667
New Castle,39.9288889,-85.3702778
New Haven,41.0705556,-85.0144444
Noblesville,40.0455556,-86.0086111
North Vernon,39.0061111,-85.6236111
Peru,40.7536111,-86.0688889
Plainfield,39.7041667,-86.3994444
Plymouth,41.3436111,-86.3097222
Portage,41.5758333,-87.1761111
Richmond,39.8288889,-84.8902778
Saint John,41.4500000,-87.4700000
Schererville,41.4788889,-87.4547222
Seymour,38.9591667,-85.8902778
Shelbyville,39.5213889,-85.7769444
South Bend,41.6833333,-86.2500000
Speedway,39.8022222,-86.2672222
Terre Haute,39.4666667,-87.4138889
